PERMNO,date,TICKER,RET,vwretd,sector_1dgt
25419,2010-07-30,WHR,-0.05146900000000002,0.070384,3
25419,2010-08-31,WHR,-0.10456199999999999,-0.042887,3
25419,2010-09-30,WHR,0.09169400000000001,0.091669,3
25419,2010-10-29,WHR,-0.063365,0.038606,3
25419,2010-11-30,WHR,-0.03165,0.005121,3
25419,2010-12-31,WHR,0.216849,0.067213,3
25419,2011-01-31,WHR,-0.037487,0.019190000000000002,3
25419,2011-02-28,WHR,-0.030057999999999998,0.038168,3
25419,2011-03-31,WHR,0.034667,0.003343,3
25419,2011-04-29,WHR,0.009606,0.028602,3
25419,2011-05-31,WHR,-0.021815,-0.014958,3
25419,2011-06-30,WHR,-0.029594,-0.018453,3
25419,2011-07-29,WHR,-0.148672,-0.02255,3
25419,2011-08-31,WHR,-0.087245,-0.057597,3
25419,2011-09-30,WHR,-0.20385999999999999,-0.08503,3
25419,2011-10-31,WHR,0.018032,0.11421500000000001,3
25419,2011-11-30,WHR,-0.024600999999999998,-0.006273,3
25419,2011-12-30,WHR,-0.032817,0.0036710000000000002,3
25419,2012-01-31,WHR,0.144784,0.05414,3
25419,2012-02-29,WHR,0.400405,0.041253,3
25419,2012-03-30,WHR,0.01707,0.024038999999999998,3
25419,2012-04-30,WHR,-0.16705699999999998,-0.006840000000000001,3
25419,2012-05-31,WHR,-0.025617,-0.06564099999999999,3
25419,2012-06-29,WHR,-0.011635,0.038181,3
25419,2012-07-31,WHR,0.104644,0.010306000000000001,3
25419,2012-08-31,WHR,0.12433399999999999,0.026337,3
25419,2012-09-28,WHR,0.098728,0.026532,3
25419,2012-10-31,WHR,0.178145,-0.014063999999999998,3
25419,2012-11-30,WHR,0.047707,0.006219,3
25419,2012-12-31,WHR,-0.000884,0.01258,3
25419,2013-01-31,WHR,0.133956,0.054189,3
25419,2013-02-28,WHR,-0.016727000000000002,0.008284,3
25419,2013-03-28,WHR,0.048783,0.03532,3
25419,2013-04-30,WHR,-0.035286,0.014941999999999999,3
25419,2013-05-31,WHR,0.123425,0.019155000000000002,3
25419,2013-06-28,WHR,-0.10488399999999999,-0.015071000000000001,3
25419,2013-07-31,WHR,0.171214,0.05269,3
25419,2013-08-30,WHR,-0.034829,-0.025761000000000003,3
25419,2013-09-30,WHR,0.138282,0.037514,3
25419,2013-10-31,WHR,-0.002936,0.039908,3
25419,2013-11-29,WHR,0.05051,0.024973,3
25419,2013-12-31,WHR,0.02684,0.026160000000000003,3
25419,2014-01-31,WHR,-0.150198,-0.030047000000000008,3
25419,2014-02-28,WHR,0.089685,0.046225,3
25419,2014-03-31,WHR,0.033395999999999995,0.004543999999999999,3
25419,2014-04-30,WHR,0.026227999999999998,0.0015689999999999999,3
25419,2014-05-30,WHR,-0.059199,0.02026,3
25419,2014-06-30,WHR,-0.030164,0.027991000000000002,3
25419,2014-07-31,WHR,0.024565,-0.020568,3
25419,2014-08-29,WHR,0.078029,0.040226,3
25419,2014-09-30,WHR,-0.048164,-0.025208,3
25419,2014-10-31,WHR,0.181257,0.021172,3
25419,2014-11-28,WHR,0.08642799999999999,0.021113999999999997,3
25419,2014-12-31,WHR,0.040662000000000004,-0.0036609999999999998,3
25419,2015-01-30,WHR,0.027563,-0.027207,3
25419,2015-02-27,WHR,0.068415,0.055999,3
25419,2015-03-31,WHR,-0.046662,-0.010409999999999999,3
25419,2015-04-30,WHR,-0.130951,0.008776,3
25419,2015-05-29,WHR,0.054385,0.010269,3
25419,2015-06-30,WHR,-0.060787,-0.019272,3
25419,2015-07-31,WHR,0.027044,0.012062999999999999,3
25419,2015-08-31,WHR,-0.049119,-0.059979,3
25419,2015-09-30,WHR,-0.123974,-0.033831,3
25419,2015-10-30,WHR,0.087464,0.07404,3
25419,2015-11-30,WHR,0.020482,0.002426,3
25419,2015-12-31,WHR,-0.096296,-0.022288,3
25419,2016-01-29,WHR,-0.084973,-0.057179999999999995,3
25419,2016-02-29,WHR,0.162438,0.000604,3
25419,2016-03-31,WHR,0.16108699999999998,0.07058099999999999,3
25419,2016-04-29,WHR,-0.034379,0.011737000000000001,3
25419,2016-05-31,WHR,0.008499,0.014269,3
25419,2016-06-30,WHR,-0.045699000000000004,0.002926,3
25419,2016-07-29,WHR,0.154345,0.038846,3
25419,2016-08-31,WHR,-0.066126,0.0028,3
25419,2016-09-30,WHR,-0.092253,0.00302,3
25419,2016-10-31,WHR,-0.076098,-0.021586,3
25419,2016-11-30,WHR,0.090909,0.040546,3
25419,2016-12-30,WHR,0.118998,0.018768,3
25419,2017-01-31,WHR,-0.03785,0.022177000000000002,3
25419,2017-02-28,WHR,0.021156,0.032632,3
25419,2017-03-31,WHR,-0.035052,0.002095,3
25419,2017-04-28,WHR,0.083756,0.009628,3
25419,2017-05-31,WHR,0.00517,0.009303,3
25419,2017-06-30,WHR,0.032769,0.009551,3
25419,2017-07-31,WHR,-0.07170399999999999,0.020309,3
25419,2017-08-31,WHR,-0.029008,0.001575,3
25419,2017-09-29,WHR,0.0747,0.023777,3
25419,2017-10-31,WHR,-0.111202,0.019277000000000002,3
25419,2017-11-30,WHR,0.035015,0.027252,3
25419,2017-12-29,WHR,0.00041500000000000017,0.012153,3
25419,2018-01-31,WHR,0.075783,0.050627,3
25419,2018-02-28,WHR,-0.104674,-0.039511000000000004,3
25419,2018-03-29,WHR,-0.050606,-0.018453999999999998,3
25419,2018-04-30,WHR,0.012017,0.00471,3
25419,2018-05-31,WHR,-0.058405999999999986,0.026175,3
25419,2018-06-29,WHR,0.010223999999999999,0.005363000000000001,3
25419,2018-07-31,WHR,-0.103467,0.031603,3
25419,2018-08-31,WHR,-0.03791,0.030204,3
25419,2018-09-28,WHR,-0.049848,0.00043200000000000004,3
25419,2018-10-31,WHR,-0.075705,-0.074076,3
25419,2018-11-30,WHR,0.159621,0.018489,3
25419,2018-12-31,WHR,-0.1527,-0.089889,3
25419,2019-01-31,WHR,0.244596,0.088295,3
25419,2019-02-28,WHR,0.072551,0.032724,3
25419,2019-03-29,WHR,-0.060913999999999996,0.012963999999999998,3
25419,2019-04-30,WHR,0.044623,0.037889,3
25419,2019-05-31,WHR,-0.16380899999999998,-0.061679,3
25419,2019-06-28,WHR,0.239206,0.06727899999999999,3
25419,2019-07-31,WHR,0.021915999999999998,0.011854,3
25419,2019-08-30,WHR,-0.035675,-0.020339,3
25419,2019-09-30,WHR,0.138543,0.016033000000000002,3
25419,2019-10-31,WHR,-0.039404,0.019256,3
25419,2019-11-29,WHR,-0.05140700000000002,0.034997,3
25419,2019-12-31,WHR,0.030957,0.028491000000000002,3
25419,2020-01-31,WHR,-0.009218,-0.0017280000000000002,3
25419,2020-02-28,WHR,-0.11705499999999999,-0.077918,3
25419,2020-03-31,WHR,-0.32895399999999997,-0.141733,3
25419,2020-04-30,WHR,0.302331,0.129677,3
25419,2020-05-29,WHR,0.100949,0.053739,3
25419,2020-06-30,WHR,0.06329,0.025299000000000002,3
25419,2020-07-31,WHR,0.259322,0.055528999999999995,3
25419,2020-08-31,WHR,0.096861,0.06844299999999999,3
25419,2020-09-30,WHR,0.034718,-0.035057,3
25419,2020-10-30,WHR,0.0058189999999999995,-0.020178,3
25419,2020-11-30,WHR,0.05893200000000001,0.123707,3
25419,2020-12-31,WHR,-0.072555,0.045048000000000005,3
25785,2007-01-31,F,0.082557,0.019387,3
25785,2007-02-28,F,-0.02706,-0.014006000000000001,3
25785,2007-03-30,F,-0.0025280000000000003,0.012953999999999999,3
25785,2007-04-30,F,0.019011,0.039833999999999994,3
25785,2007-05-31,F,0.037313,0.038952999999999995,3
25785,2007-06-29,F,0.129496,-0.014747,3
25785,2007-07-31,F,-0.096603,-0.03179,3
25785,2007-08-31,F,-0.082256,0.011593000000000001,3
25785,2007-09-28,F,0.08706799999999999,0.040822000000000004,3
25785,2007-10-31,F,0.044759,0.025910000000000002,3
25785,2007-11-30,F,-0.153326,-0.049362,3
25785,2007-12-31,F,-0.103862,-0.004405,3
25785,2008-01-31,F,-0.013373,-0.062217999999999996,3
25785,2008-02-29,F,-0.016566,-0.021697,3
25785,2008-03-31,F,-0.124043,-0.010444,3
25785,2008-04-30,F,0.4440560000000001,0.051199,3
25785,2008-05-30,F,-0.176755,0.023934999999999998,3
25785,2008-06-30,F,-0.292647,-0.078436,3
25785,2008-07-31,F,-0.002079,-0.013413,3
25785,2008-08-29,F,-0.07083300000000001,0.010597,3
25785,2008-09-30,F,0.165919,-0.09817200000000001,3
25785,2008-10-31,F,-0.578846,-0.184838,3
25785,2008-11-28,F,0.22830999999999999,-0.084686,3
25785,2008-12-31,F,-0.148699,0.022231,3
25785,2009-01-30,F,-0.18340599999999999,-0.077475,3
25785,2009-02-27,F,0.06951900000000001,-0.100175,3
25785,2009-03-31,F,0.315,0.086813,3
25785,2009-04-30,F,1.273764,0.109483,3
25785,2009-05-29,F,-0.038462,0.067797,3
25785,2009-06-30,F,0.055652,-0.00302,3
25785,2009-07-31,F,0.317957,0.08179199999999999,3
25785,2009-08-31,F,-0.05,0.031514,3
25785,2009-09-30,F,-0.051315999999999994,0.045288,3
25785,2009-10-30,F,-0.029126,-0.028079000000000003,3
25785,2009-11-30,F,0.27,0.05708600000000001,3
25785,2009-12-31,F,0.124859,0.028486,3
25785,2010-01-29,F,0.084,-0.037186000000000004,3
25785,2010-02-26,F,0.083026,0.034754,3
25785,2010-03-31,F,0.070698,0.063688,3
25785,2010-04-30,F,0.0358,0.020038999999999998,3
25785,2010-05-28,F,-0.099078,-0.07926699999999999,3
25785,2010-06-30,F,-0.140665,-0.050802,3
25785,2010-07-30,F,0.266865,0.070384,3
25785,2010-08-31,F,-0.11628800000000004,-0.042887,3
25785,2010-09-30,F,0.08462599999999999,0.091669,3
25785,2010-10-29,F,0.154412,0.038606,3
25785,2010-11-30,F,0.12809600000000002,0.005121,3
25785,2010-12-31,F,0.053325,0.067213,3
25785,2011-01-31,F,-0.05003,0.019190000000000002,3
25785,2011-02-28,F,-0.056426,0.038168,3
25785,2011-03-31,F,-0.009302,0.003343,3
25785,2011-04-29,F,0.037558999999999995,0.028602,3
25785,2011-05-31,F,-0.035552999999999994,-0.014958,3
25785,2011-06-30,F,-0.075737,-0.018453,3
25785,2011-07-29,F,-0.114576,-0.02255,3
25785,2011-08-31,F,-0.089271,-0.057597,3
25785,2011-09-30,F,-0.130396,-0.08503,3
25785,2011-10-31,F,0.20785900000000002,0.11421500000000001,3
25785,2011-11-30,F,-0.09246599999999999,-0.006273,3
25785,2011-12-30,F,0.015094,0.0036710000000000002,3
25785,2012-01-31,F,0.158922,0.05414,3
25785,2012-02-29,F,-0.003221,0.041253,3
25785,2012-03-30,F,0.0076739999999999985,0.024038999999999998,3
25785,2012-04-30,F,-0.091784,-0.006840000000000001,3
25785,2012-05-31,F,-0.06383,-0.06564099999999999,3
25785,2012-06-29,F,-0.091856,0.038181,3
25785,2012-07-31,F,-0.036496,0.010306000000000001,3
25785,2012-08-31,F,0.016234000000000002,0.026337,3
25785,2012-09-28,F,0.055674,0.026532,3
25785,2012-10-31,F,0.136917,-0.014063999999999998,3
25785,2012-11-30,F,0.025986000000000002,0.006219,3
25785,2012-12-31,F,0.131004,0.01258,3
25785,2013-01-31,F,0.007722,0.054189,3
25785,2013-02-28,F,-0.026255,0.008284,3
25785,2013-03-28,F,0.042823,0.03532,3
25785,2013-04-30,F,0.042586,0.014941999999999999,3
25785,2013-05-31,F,0.15098499999999998,0.019155000000000002,3
25785,2013-06-28,F,-0.013393,-0.015071000000000001,3
25785,2013-07-31,F,0.097608,0.05269,3
25785,2013-08-30,F,-0.040877,-0.025761000000000003,3
25785,2013-09-30,F,0.042001,0.037514,3
25785,2013-10-31,F,0.020154,0.039908,3
25785,2013-11-29,F,-0.0017530000000000002,0.024973,3
25785,2013-12-31,F,-0.096604,0.026160000000000003,3
25785,2014-01-31,F,-0.022359,-0.030047000000000008,3
25785,2014-02-28,F,0.028743,0.046225,3
25785,2014-03-31,F,0.013645,0.004543999999999999,3
25785,2014-04-30,F,0.043269,0.0015689999999999999,3
25785,2014-05-30,F,0.017957,0.02026,3
25785,2014-06-30,F,0.048662000000000004,0.027991000000000002,3
25785,2014-07-31,F,-0.00551,-0.020568,3
25785,2014-08-29,F,0.022914,0.040226,3
25785,2014-09-30,F,-0.150488,-0.025208,3
25785,2014-10-31,F,-0.038877999999999996,0.021172,3
25785,2014-11-28,F,0.116395,0.021113999999999997,3
25785,2014-12-31,F,-0.014622,-0.0036609999999999998,3
25785,2015-01-30,F,-0.04129,-0.027207,3
25785,2015-02-27,F,0.11080899999999999,0.055999,3
25785,2015-03-31,F,-0.012240000000000001,-0.010409999999999999,3
25785,2015-04-30,F,-0.011772,0.008776,3
25785,2015-05-29,F,-0.039873,0.010269,3
25785,2015-06-30,F,-0.010546999999999999,-0.019272,3
25785,2015-07-31,F,-0.001999,0.012062999999999999,3
25785,2015-08-31,F,-0.064734,-0.059979,3
25785,2015-09-30,F,-0.021629,-0.033831,3
25785,2015-10-30,F,0.102432,0.07404,3
25785,2015-11-30,F,-0.032411,0.002426,3
25785,2015-12-31,F,-0.016748,-0.022288,3
25785,2016-01-29,F,-0.12420199999999999,-0.057179999999999995,3
25785,2016-02-29,F,0.047739,0.000604,3
25785,2016-03-31,F,0.079137,0.07058099999999999,3
25785,2016-04-29,F,0.015556,0.011737000000000001,3
25785,2016-05-31,F,-0.005162,0.014269,3
25785,2016-06-30,F,-0.068199,0.002926,3
25785,2016-07-29,F,0.019093000000000002,0.038846,3
25785,2016-08-31,F,-0.004739,0.0028,3
25785,2016-09-30,F,-0.042064,0.00302,3
25785,2016-10-31,F,-0.014913,-0.021586,3
25785,2016-11-30,F,0.018739,0.040546,3
25785,2016-12-30,F,0.014214,0.018768,3
25785,2017-01-31,F,0.035449,0.022177000000000002,3
25785,2017-02-28,F,0.013753999999999999,0.032632,3
25785,2017-03-31,F,-0.071029,0.002095,3
25785,2017-04-28,F,-0.001718,0.009628,3
25785,2017-05-31,F,-0.030514,0.009303,3
25785,2017-06-30,F,0.006295,0.009551,3
25785,2017-07-31,F,0.016086000000000003,0.020309,3
25785,2017-08-31,F,-0.016934,0.001575,3
25785,2017-09-29,F,0.085222,0.023777,3
25785,2017-10-31,F,0.037594,0.019277000000000002,3
25785,2017-11-30,F,0.020375,0.027252,3
25785,2017-12-29,F,-0.002396,0.012153,3
25785,2018-01-31,F,-0.09927899999999999,0.050627,3
25785,2018-02-28,F,-0.032817,-0.039511000000000004,3
25785,2018-03-29,F,0.044298000000000004,-0.018453999999999998,3
25785,2018-04-30,F,0.027977999999999996,0.00471,3
25785,2018-05-31,F,0.02758,0.026175,3
25785,2018-06-29,F,-0.041558,0.005363000000000001,3
25785,2018-07-31,F,-0.07949400000000001,0.031603,3
25785,2018-08-31,F,-0.055777,0.030204,3
25785,2018-09-28,F,-0.024262,0.00043200000000000004,3
25785,2018-10-31,F,0.048649,-0.074076,3
25785,2018-11-30,F,-0.01466,0.018489,3
25785,2018-12-31,F,-0.18703499999999998,-0.089889,3
25785,2019-01-31,F,0.169935,0.088295,3
25785,2019-02-28,F,-0.003409,0.032724,3
25785,2019-03-29,F,0.00114,0.012963999999999998,3
25785,2019-04-30,F,0.207289,0.037889,3
25785,2019-05-31,F,-0.088995,-0.061679,3
25785,2019-06-28,F,0.07458,0.06727899999999999,3
25785,2019-07-31,F,-0.053763,0.011854,3
25785,2019-08-30,F,-0.037775,-0.020339,3
25785,2019-09-30,F,-0.001091,0.016033000000000002,3
25785,2019-10-31,F,-0.045850999999999996,0.019256,3
25785,2019-11-29,F,0.054715,0.034997,3
25785,2019-12-31,F,0.026489999999999996,0.028491000000000002,3
25785,2020-01-31,F,-0.035483999999999995,-0.0017280000000000002,3
25785,2020-02-28,F,-0.21088400000000002,-0.077918,3
25785,2020-03-31,F,-0.306035,-0.141733,3
25785,2020-04-30,F,0.053829999999999996,0.129677,3
25785,2020-05-29,F,0.121807,0.053739,3
25785,2020-06-30,F,0.064799,0.025299000000000002,3
25785,2020-07-31,F,0.087171,0.055528999999999995,3
25785,2020-08-31,F,0.03177,0.06844299999999999,3
25785,2020-09-30,F,-0.023459999999999998,-0.035057,3
25785,2020-10-30,F,0.160661,-0.020178,3
25785,2020-11-30,F,0.174644,0.123707,3
25785,2020-12-31,F,-0.031938,0.045048000000000005,3
25953,2007-01-31,DOV,0.011831999999999999,0.019387,3
25953,2007-02-28,DOV,-0.032762,-0.014006000000000001,3
25953,2007-03-30,DOV,0.021343,0.012953999999999999,3
25953,2007-04-30,DOV,-0.014136000000000001,0.039833999999999994,3
25953,2007-05-31,DOV,0.043953,0.038952999999999995,3
25953,2007-06-29,DOV,0.021978,-0.014747,3
25953,2007-07-31,DOV,-0.002933,-0.03179,3
25953,2007-08-31,DOV,-0.027451,0.011593000000000001,3
25953,2007-09-28,DOV,0.031376999999999995,0.040822000000000004,3
25953,2007-10-31,DOV,-0.09715399999999999,0.025910000000000002,3
25953,2007-11-30,DOV,0.010435,-0.049362,3
25953,2007-12-31,DOV,-0.004105,-0.004405,3
25953,2008-01-31,DOV,-0.125841,-0.062217999999999996,3
25953,2008-02-29,DOV,0.035244,-0.021697,3
25953,2008-03-31,DOV,0.006504,-0.010444,3
25953,2008-04-30,DOV,0.184059,0.051199,3
25953,2008-05-30,DOV,0.097231,0.023934999999999998,3
25953,2008-06-30,DOV,-0.105584,-0.078436,3
25953,2008-07-31,DOV,0.026049,-0.013413,3
25953,2008-08-29,DOV,0.0,0.010597,3
25953,2008-09-30,DOV,-0.178817,-0.09817200000000001,3
25953,2008-10-31,DOV,-0.216523,-0.184838,3
25953,2008-11-28,DOV,-0.053195000000000006,-0.084686,3
25953,2008-12-31,DOV,0.10358699999999996,0.022231,3
25953,2009-01-30,DOV,-0.140948,-0.077475,3
25953,2009-02-27,DOV,-0.10926500000000001,-0.100175,3
25953,2009-03-31,DOV,0.057739,0.086813,3
25953,2009-04-30,DOV,0.166793,0.109483,3
25953,2009-05-29,DOV,0.029564999999999998,0.067797,3
25953,2009-06-30,DOV,0.05248099999999999,-0.00302,3
25953,2009-07-31,DOV,0.027802999999999998,0.08179199999999999,3
25953,2009-08-31,DOV,0.024699000000000002,0.031514,3
25953,2009-09-30,DOV,0.120555,0.045288,3
25953,2009-10-30,DOV,-0.027864,-0.028079000000000003,3
25953,2009-11-30,DOV,0.091826,0.05708600000000001,3
25953,2009-12-31,DOV,0.017856999999999998,0.028486,3
25953,2010-01-29,DOV,0.030522000000000007,-0.037186000000000004,3
25953,2010-02-26,DOV,0.061567,0.034754,3
25953,2010-03-31,DOV,0.032921,0.063688,3
25953,2010-04-30,DOV,0.117005,0.020038999999999998,3
25953,2010-05-28,DOV,-0.135389,-0.07926699999999999,3
25953,2010-06-30,DOV,-0.06905800000000001,-0.050802,3
25953,2010-07-30,DOV,0.14788199999999999,0.070384,3
25953,2010-08-31,DOV,-0.061184,-0.042887,3
25953,2010-09-30,DOV,0.166443,0.091669,3
25953,2010-10-29,DOV,0.017047,0.038606,3
25953,2010-11-30,DOV,0.037382,0.005121,3
25953,2010-12-31,DOV,0.066411,0.067213,3
25953,2011-01-31,DOV,0.096664,0.019190000000000002,3
25953,2011-02-28,DOV,0.00663,0.038168,3
25953,2011-03-31,DOV,0.023191,0.003343,3
25953,2011-04-29,DOV,0.034986,0.028602,3
25953,2011-05-31,DOV,-0.007863,-0.014958,3
25953,2011-06-30,DOV,0.008478,-0.018453,3
25953,2011-07-29,DOV,-0.10811199999999999,-0.02255,3
25953,2011-08-31,DOV,-0.043575,-0.057597,3
25953,2011-09-30,DOV,-0.18984700000000002,-0.08503,3
25953,2011-10-31,DOV,0.191631,0.11421500000000001,3
25953,2011-11-30,DOV,-0.004412,-0.006273,3
25953,2011-12-30,DOV,0.056031,0.0036710000000000002,3
25953,2012-01-31,DOV,0.092334,0.05414,3
25953,2012-02-29,DOV,0.014588,0.041253,3
25953,2012-03-30,DOV,-0.01687,0.024038999999999998,3
25953,2012-04-30,DOV,-0.004449,-0.006840000000000001,3
25953,2012-05-31,DOV,-0.092324,-0.06564099999999999,3
25953,2012-06-29,DOV,-0.052157,0.038181,3
25953,2012-07-31,DOV,0.016041999999999997,0.010306000000000001,3
25953,2012-08-31,DOV,0.067744,0.026337,3
25953,2012-09-28,DOV,0.029061,0.026532,3
25953,2012-10-31,DOV,-0.021348,-0.014063999999999998,3
25953,2012-11-30,DOV,0.098248,0.006219,3
25953,2012-12-31,DOV,0.033339,0.01258,3
25953,2013-01-31,DOV,0.052808,0.054189,3
25953,2013-02-28,DOV,0.065337,0.008284,3
25953,2013-03-28,DOV,-0.006408,0.03532,3
25953,2013-04-30,DOV,-0.053513,0.014941999999999999,3
25953,2013-05-31,DOV,0.139461,0.019155000000000002,3
25953,2013-06-28,DOV,-0.0075400000000000016,-0.015071000000000001,3
25953,2013-07-31,DOV,0.102756,0.05269,3
25953,2013-08-30,DOV,-0.00251,-0.025761000000000003,3
25953,2013-09-30,DOV,0.056201999999999995,0.037514,3
25953,2013-10-31,DOV,0.021818999999999998,0.039908,3
25953,2013-11-29,DOV,-0.007354,0.024973,3
25953,2013-12-31,DOV,0.063919,0.026160000000000003,3
25953,2014-01-31,DOV,-0.103377,-0.030047000000000008,3
25953,2014-02-28,DOV,0.089418,0.046225,3
25953,2014-03-31,DOV,0.037417,0.004543999999999999,3
25953,2014-04-30,DOV,0.056880999999999994,0.0015689999999999999,3
25953,2014-05-30,DOV,0.013368000000000001,0.02026,3
25953,2014-06-30,DOV,0.043244,0.027991000000000002,3
25953,2014-07-31,DOV,-0.057064,-0.020568,3
25953,2014-08-29,DOV,0.029268000000000002,0.040226,3
25953,2014-09-30,DOV,-0.085809,-0.025208,3
25953,2014-10-31,DOV,-0.011079,0.021172,3
25953,2014-11-28,DOV,-0.025806,0.021113999999999997,3
25953,2014-12-31,DOV,-0.06845,-0.0036609999999999998,3
25953,2015-01-30,DOV,-0.023424,-0.027207,3
25953,2015-02-27,DOV,0.034408999999999995,0.055999,3
25953,2015-03-31,DOV,-0.040666,-0.010409999999999999,3
25953,2015-04-30,DOV,0.095486,0.008776,3
25953,2015-05-29,DOV,0.001057,0.010269,3
25953,2015-06-30,DOV,-0.069231,-0.019272,3
25953,2015-07-31,DOV,-0.087062,0.012062999999999999,3
25953,2015-08-31,DOV,-0.026532999999999998,-0.059979,3
25953,2015-09-30,DOV,-0.076998,-0.033831,3
25953,2015-10-30,DOV,0.12679300000000002,0.07404,3
25953,2015-11-30,DOV,0.029334,0.002426,3
25953,2015-12-31,DOV,-0.069651,-0.022288,3
25953,2016-01-29,DOV,-0.046648,-0.057179999999999995,3
25953,2016-02-29,DOV,0.047049,0.000604,3
25953,2016-03-31,DOV,0.058407000000000014,0.07058099999999999,3
25953,2016-04-29,DOV,0.021296000000000002,0.011737000000000001,3
25953,2016-05-31,DOV,0.022374,0.014269,3
25953,2016-06-30,DOV,0.038502,0.002926,3
25953,2016-07-29,DOV,0.030438999999999997,0.038846,3
25953,2016-08-31,DOV,0.02114,0.0028,3
25953,2016-09-30,DOV,0.015724000000000002,0.00302,3
25953,2016-10-31,DOV,-0.09166200000000001,-0.021586,3
25953,2016-11-30,DOV,0.092092,0.040546,3
25953,2016-12-30,DOV,0.031952,0.018768,3
25953,2017-01-31,DOV,0.037635,0.022177000000000002,3
25953,2017-02-28,DOV,0.035884,0.032632,3
25953,2017-03-31,DOV,0.003121,0.002095,3
25953,2017-04-28,DOV,-0.018295,0.009628,3
25953,2017-05-31,DOV,0.052105,0.009303,3
25953,2017-06-30,DOV,-0.028225,0.009551,3
25953,2017-07-31,DOV,0.04712,0.020309,3
25953,2017-08-31,DOV,0.016071000000000002,0.001575,3
25953,2017-09-29,DOV,0.076697,0.023777,3
25953,2017-10-31,DOV,0.044863,0.019277000000000002,3
25953,2017-11-30,DOV,0.028170999999999998,0.027252,3
25953,2017-12-29,DOV,0.033569,0.012153,3
25953,2018-01-31,DOV,0.051688,0.050627,3
25953,2018-02-28,DOV,-0.053101999999999996,-0.039511000000000004,3
25953,2018-03-29,DOV,-0.018781,-0.018453999999999998,3
25953,2018-04-30,DOV,-0.0562,0.00471,3
25953,2018-05-31,DOV,0.060897,0.026175,3
25953,2018-06-29,DOV,-0.051936,0.005363000000000001,3
25953,2018-07-31,DOV,0.133607,0.031603,3
25953,2018-08-31,DOV,0.040612,0.030204,3
25953,2018-09-28,DOV,0.030976999999999998,0.00043200000000000004,3
25953,2018-10-31,DOV,-0.064272,-0.074076,3
25953,2018-11-30,DOV,0.030541000000000002,0.018489,3
25953,2018-12-31,DOV,-0.164213,-0.089889,3
25953,2019-01-31,DOV,0.237914,0.088295,3
25953,2019-02-28,DOV,0.036206,0.032724,3
25953,2019-03-29,DOV,0.036121,0.012963999999999998,3
25953,2019-04-30,DOV,0.045203,0.037889,3
25953,2019-05-31,DOV,-0.083129,-0.061679,3
25953,2019-06-28,DOV,0.12068,0.06727899999999999,3
25953,2019-07-31,DOV,-0.033433,0.011854,3
25953,2019-08-30,DOV,-0.027052,-0.020339,3
25953,2019-09-30,DOV,0.062087,0.016033000000000002,3
25953,2019-10-31,DOV,0.043491,0.019256,3
25953,2019-11-29,DOV,0.077775,0.034997,3
25953,2019-12-31,DOV,0.033907,0.028491000000000002,3
25953,2020-01-31,DOV,-0.012232999999999999,-0.0017280000000000002,3
25953,2020-02-28,DOV,-0.09328099999999999,-0.077918,3
25953,2020-03-31,DOV,-0.18298599999999998,-0.141733,3
25953,2020-04-30,DOV,0.115678,0.129677,3
25953,2020-05-29,DOV,0.043673000000000003,0.053739,3
25953,2020-06-30,DOV,-0.0070950000000000015,0.025299000000000002,3
25953,2020-07-31,DOV,0.065969,0.055528999999999995,3
25953,2020-08-31,DOV,0.07194199999999999,0.06844299999999999,3
25953,2020-09-30,DOV,-0.013656,-0.035057,3
25953,2020-10-30,DOV,0.021876,-0.020178,3
25953,2020-11-30,DOV,0.10672000000000001,0.123707,3
25953,2020-12-31,DOV,0.034582,0.045048000000000005,3
26825,2007-01-31,K,-0.015781,0.019387,2
26825,2007-02-28,K,0.017475,-0.014006000000000001,2
26825,2007-03-30,K,0.031902,0.012953999999999999,2
26825,2007-04-30,K,0.028776999999999997,0.039833999999999994,2
26825,2007-05-31,K,0.025723000000000003,0.038952999999999995,2
26825,2007-06-29,K,-0.040570999999999996,-0.014747,2
26825,2007-07-31,K,0.000386,-0.03179,2
26825,2007-08-31,K,0.066203,0.011593000000000001,2
26825,2007-09-28,K,0.019479,0.040822000000000004,2
26825,2007-10-31,K,-0.057321000000000004,0.025910000000000002,2
26825,2007-11-30,K,0.029550999999999997,-0.049362,2
26825,2007-12-31,K,-0.029793,-0.004405,2
26825,2008-01-31,K,-0.088308,-0.062217999999999996,2
26825,2008-02-29,K,0.06757300000000001,-0.021697,2
26825,2008-03-31,K,0.036278,-0.010444,2
26825,2008-04-30,K,-0.026445999999999997,0.051199,2
26825,2008-05-30,K,0.018566,0.023934999999999998,2
26825,2008-06-30,K,-0.073152,-0.078436,2
26825,2008-07-31,K,0.104956,-0.013413,2
26825,2008-08-29,K,0.032416,0.010597,2
26825,2008-09-30,K,0.030492000000000002,-0.09817200000000001,2
26825,2008-10-31,K,-0.101248,-0.184838,2
26825,2008-11-28,K,-0.13863499999999998,-0.084686,2
26825,2008-12-31,K,0.017499,0.022231,2
26825,2009-01-30,K,-0.0036490000000000003,-0.077475,2
26825,2009-02-27,K,-0.101396,-0.100175,2
26825,2009-03-31,K,-0.058838999999999995,0.086813,2
26825,2009-04-30,K,0.149604,0.109483,2
26825,2009-05-29,K,0.035146,0.067797,2
26825,2009-06-30,K,0.076763,-0.00302,2
26825,2009-07-31,K,0.019969999999999998,0.08179199999999999,2
